gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3750341652,d762b508-7a70-441b-94ad-48fd77593275,3fc73c39-95a6-4c73-802e-04c60cb60d5a,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,,Colorado,PRESENT,1,a2ef6dd1-8886-48c9-8025-c62bac973cc7,39.162778,-108.055,NA,NA,1950,NA,NA,NA,2001-05-21,21,5,2001,2170749,2170749,PRESERVED_SPECIMEN,DMNS,Arac,ZA.40657,NA,"Teichler, Rick",2019-01-01T00:00:00Z,CC_BY_NC_4_0,,"Root, Jeff J.",,NA,2024-02-16T16:17:00Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3750340633,d762b508-7a70-441b-94ad-48fd77593275,6b45802e-d25a-4d9d-b932-1c63ea778217,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,,Wyoming,PRESENT,1,a2ef6dd1-8886-48c9-8025-c62bac973cc7,41.455,-106.804457,15996,NA,2067,NA,NA,NA,1972-07-04,4,7,1972,2170749,2170749,PRESERVED_SPECIMEN,DMNS,Arac,ZA.40494,NA,"Teichler, Rick",2019-01-01T00:00:00Z,CC_BY_NC_4_0,,"Schmid, J.M.",,NA,2024-02-16T16:17:00Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3750324743,d762b508-7a70-441b-94ad-48fd77593275,5523c057-a759-401e-8f77-0e34c6f262bc,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,,Wyoming,PRESENT,1,a2ef6dd1-8886-48c9-8025-c62bac973cc7,41.18414,-106.131956,7582,NA,2535,NA,NA,NA,1964-07-21,21,7,1964,2170749,2170749,PRESERVED_SPECIMEN,DMNS,Arac,ZA.40529,NA,"Teichler, Rick",2019-01-01T00:00:00Z,CC_BY_NC_4_0,,"Hale, L. D.",,NA,2024-02-16T16:17:00Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3750294866,59a63b10-7c8d-4019-bd88-3417f0daa76d,4997c25d-4d43-4e62-8c21-d2c5a44a754a,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"34 km SSE of Wells, NV",Nevada,PRESENT,1,c83bb519-eb5e-414f-8840-667d0275d307,39.009513,-116.412752,50,NA,NA,NA,NA,NA,2006-07-13,13,7,2006,2170749,2170749,PRESERVED_SPECIMEN,CIDA,OJSM,cida304484,NA,Rod Crawford,2012-01-01T00:00:00Z,CC_BY_NC_4_0,Orma J. Smith Museum of Natural History,James McIver,,NA,2024-02-07T08:40:43Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_SWAPPED_COORDINATE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3750293780,59a63b10-7c8d-4019-bd88-3417f0daa76d,6be8e829-e69f-4f8d-aed2-7b532369ad35,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"39 km S of Elko, NV",Nevada,PRESENT,1,c83bb519-eb5e-414f-8840-667d0275d307,42.707798,-119.438543,50,NA,NA,NA,NA,NA,2014-06-08,8,6,2014,2170749,2170749,PRESERVED_SPECIMEN,CIDA,OJSM,cida309572,NA,Rod Crawford,2012-01-01T00:00:00Z,CC_BY_NC_4_0,Orma J. Smith Museum of Natural History,James McIver,,NA,2024-02-07T08:40:43Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_SWAPPED_COORDINATE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3750289800,59a63b10-7c8d-4019-bd88-3417f0daa76d,32e55c2e-2322-48f8-8ab9-05be82195b32,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,"(Keyserling, 1885)",US,"65 km SW of Eureka, NV",Nevada,PRESENT,1,c83bb519-eb5e-414f-8840-667d0275d307,39.17,-117.42,50,NA,NA,NA,NA,NA,2008-06-14,14,6,2008,2170749,2170749,PRESERVED_SPECIMEN,CIDA,OJSM,cida110713,NA,Rod Crawford,2012-01-01T00:00:00Z,CC_BY_NC_4_0,Orma J. Smith Museum of Natural History,James McIver,,NA,2024-02-07T08:40:42Z,,CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_SWAPPED_COORDINATE;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3743119362,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/76338619,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Idaho,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.57247,-116.145794,31,NA,NA,NA,NA,NA,2021-05-01T15:02,1,5,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,76338619,NA,Sean C,2021-05-15T20:19:49Z,CC_BY_NC_4_0,kchmura,kchmura,,NA,2024-02-16T18:41:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468782458,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/77223489,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.581003,-123.371136,15,NA,NA,NA,NA,NA,2021-05-01T14:19,1,5,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,77223489,NA,Jackson W.F. Chu,2021-05-04T06:44:40Z,CC_BY_NC_4_0,Jackson W.F. Chu,Jackson W.F. Chu,,NA,2024-02-16T18:41:49Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3455797572,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34755314,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Nevada,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.277802,-115.672501,NA,NA,NA,NA,NA,NA,2019-06-10T14:12:45,10,6,2019,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,34755314,NA,calebcam,2021-03-10T23:19:34Z,CC_BY_NC_4_0,murrkywaters,murrkywaters,,NA,2024-02-16T19:06:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3399293373,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/98638452,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,59.391361,-129.054016,NA,NA,NA,NA,NA,NA,2021-08-08T12:48,8,8,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,98638452,NA,Lena Dietz Chiasson,2021-10-18T20:24:49Z,CC0_1_0,Lena Dietz Chiasson,Lena Dietz Chiasson,,NA,2024-02-16T19:36:58Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384934246,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/95108484,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.105279,-122.78113,61,NA,NA,NA,NA,NA,2021-09-16T14:22,16,9,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,95108484,NA,galaxy8,2021-09-18T02:07:20Z,CC_BY_NC_4_0,galaxy8,galaxy8,,NA,2024-02-16T18:44:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384507058,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/96828753,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Utah,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.298403,-111.748864,NA,NA,NA,NA,NA,NA,2021-10-01T15:40:03,1,10,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,96828753,NA,calebcam,2021-10-01T23:17:35Z,CC_BY_NC_4_0,kcrstutz,kcrstutz,,NA,2024-02-16T18:44:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384428291,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/95221032,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.245722,-120.265861,190,NA,NA,NA,NA,NA,2021-09-17T12:20,17,9,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,95221032,NA,calebcam,2021-09-18T04:38:05Z,CC_BY_NC_4_0,alliejudy,alliejudy,,NA,2024-02-16T19:12:06Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3350607644,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592884,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.25,-119.98,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CC436,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:37:21Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350607643,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592848,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.53,-119.81,NA,NA,NA,NA,NA,NA,2010-07-30,30,7,2010,2170749,2170749,PRESERVED_SPECIMEN,,,GSB10HDLR003,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:37:21Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350543515,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592907,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE1020,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350543514,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592899,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE789,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:33Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350543513,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592880,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.25,-119.98,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CC217,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350543512,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592844,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.34,-119.66,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CAUX1127,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350540700,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592904,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE959,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350540699,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592896,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE776,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:33Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350540698,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592841,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.34,-119.66,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CAUX738,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350528778,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592906,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE1000,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:37:10Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350528777,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592898,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE783,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350528776,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592843,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.34,-119.66,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CAUX740,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:37:10Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350527750,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592905,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE977,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:33Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350527749,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592897,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE779,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:33Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350527748,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592842,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.34,-119.66,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CAUX739,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:33Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350526740,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592883,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.25,-119.98,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07CC422,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350526739,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592847,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.53,-119.81,NA,NA,NA,NA,NA,NA,2010-07-30,30,7,2010,2170749,2170749,PRESERVED_SPECIMEN,,,GSB10HDLR002,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:36:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350517739,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592903,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE956,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:37:10Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350517738,d8cd16ba-bb74-4420-821e-083f2bac17c2,KM592895,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,CA,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.1,-119.48,NA,NA,NA,NA,NA,NA,2007-07-30,30,7,2007,2170749,2170749,PRESERVED_SPECIMEN,,,GSB07KE767,NA,G.S. Blackburn,NA,CC_BY_4_0,,G.S. Blackburn,,NA,2024-02-17T12:35:32Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
